日付, 日225,米30, 米S500, 米NQ100, 金スポット, 白金スポット, 原油, コーン,^DJI, ^GSPC, ^IXIC,国債10,国債５,USD_E,EURJ,JPY,AUD,米30
2012/10/10,8571,13275,1426.5,2723.3,1763,1673.5,91.33,736.3,13344.97,1432.56,3051.78,1.69,0.66,1.29,100.8345,78.173,80.025,13275
2012/10/11,8574,13258,1428,2713.1,1767.2,1677.7,92.43,774.5,13326.39,1432.84,3049.38,1.68,0.66,1.2927,101.248,78.326,80.385,13258
2012/10/12,8539,13250,1421.5,2712,1754.8,1651.9,91.55,752.6,13328.85,1428.59,3044.11,1.66,0.66,1.2956,101.572,78.396,80.2155,13250
2012/10/15,8634,13352,1435.3,2731.4,1737.3,1638.8,91.69,735.3,13424.23,1440.13,3064.18,1.66,0.66,1.2955,101.925,78.673,80.705,13352
2012/10/16,8786,13485,1450.5,2769.9,1747.6,1641.7,92.1,736.3,13551.78,1454.92,3101.17,1.72,0.69,1.3054,103.005,78.92,81.086,13485
2012/10/17,8867,13488,1456.7,2771.5,1748.8,1664.4,91.98,743.9,13557,1460.91,3104.12,1.81,0.77,1.3123,103.6265,78.9565,81.9755,13488
2012/10/18,8967,13483,1452,2735.5,1741,1640.1,91.95,760.7,13548.94,1457.34,3072.87,1.83,0.78,1.307,103.56,79.245,82.162,13483
2012/10/19,8855,13260,1425,2666.5,1721.7,1618.6,90.39,764,13343.51,1433.19,3005.62,1.77,0.75,1.3021,103.255,79.2995,81.8565,13260
2012/10/22,9056,13288,1429.9,2692.3,1727.6,1608.1,89.16,763.3,13345.89,1433.81,3016.96,1.8,0.78,1.3058,104.39,79.9275,82.494,13288
2012/10/23,8912,13040,1406.7,2659.9,1706.3,1570.6,86.48,753.5,13102.53,1413.11,2990.46,1.76,0.76,1.2984,103.675,79.838,81.94,13040
2012/10/24,8953,13016,1404.5,2652.4,1702.2,1558.1,85.71,754.9,13077.34,1408.75,2981.7,1.78,0.75,1.2972,103.497,79.7845,82.585,13016
2012/10/25,9061,13035,1406.6,2644,1712.6,1566.6,86.13,744.6,13103.68,1412.97,2986.12,1.83,0.82,1.2942,103.965,80.333,83.1595,13035
2012/10/26,8971,13049,1407.3,2661.3,1710.8,1544.9,86.08,739.6,13107.21,1411.94,2987.95,1.75,0.76,1.2934,102.934,79.589,82.5115,13049
2012/10/29,8926,12970,1402.4,2642,1709.2,1535,85.28,736.8,13107.21,1411.94,2987.95,1.75,0.76,1.2904,103.0095,79.835,82.489,12970
2012/10/30,8906,13062,1410.8,2655.3,1709.7,1552.2,85.56,740.1,13107.21,1411.94,2987.95,1.75,0.76,1.2959,103.17,79.61,82.515,13062
2012/10/31,8914,12999,1402.3,2633.9,1721,1568.5,86.08,751.8,13096.62,1412.16,2977.23,1.69,0.72,1.2957,103.409,79.805,82.805,12999
2012/11/1,9058,13173,1424.2,2687.4,1714.9,1570.1,86.91,754.2,13232.62,1427.59,3020.06,1.72,0.73,1.2944,103.74,80.1465,83.379,13173
2012/11/2,9007,12999,1406.3,2643.1,1678.3,1544,84.88,740.4,13093.16,1414.2,2982.13,1.73,0.73,1.2831,103.217,80.444,83.1705,12999
2012/11/5,9020,13047,1412.3,2664.3,1684,1541.8,85.8,734,13112.44,1417.26,2999.66,1.68,0.7,1.279,102.691,80.285,83.191,13047
2012/11/6,9045,13185,1423.7,2675.9,1716.5,1553.3,88.36,739.6,13245.68,1428.39,3011.93,1.74,0.74,1.2816,102.986,80.37,83.879,13185
2012/11/7,8844,12870,1389.8,2612.1,1717.7,1540.7,84.57,743,12932.73,1394.53,2937.29,1.63,0.66,1.277,102.13,79.98,83.286,12870
2012/11/8,8744,12777,1374.3,2572.4,1732.5,1544.8,84.99,743,12811.32,1377.51,2895.58,1.63,0.64,1.2751,101.265,79.41,82.6145,12777
2012/11/9,8751,12770,1376,2581.4,1731.6,1553.3,86.05,739.7,12815.39,1379.85,2904.87,1.61,0.64,1.2711,101.017,79.473,82.5495,12770
2012/11/12,8705,12780,1377.7,2580.8,1728.1,1564,85.63,718.3,12815.16,1380,2904.26,1.61,0.64,1.271,101.0075,79.472,82.876,12780
2012/11/13,8688,12772,1377.9,2572.4,1726.4,1583.9,85.27,716.8,12817.93,1381.33,2896.68,1.59,0.62,1.2703,100.8425,79.4,82.845,12772
2012/11/14,8698,12568,1356.2,2535.2,1722.9,1584.6,86.15,726.4,12603.6,1359.18,2854.22,1.59,0.62,1.274,102.122,80.17,83.178,12568
2012/11/15,8844,12475,1346.9,2515.8,1715.2,1570.9,85.68,722.3,12508.76,1349.79,2830.08,1.59,0.62,1.2769,103.6615,81.2,83.825,12475
2012/11/16,9057,12523,1353.5,2527.3,1713,1558.2,86.93,725.6,12562.7,1356.57,2847.77,1.57,0.61,1.2727,103.405,81.245,83.942,12523
2012/11/19,9208,12721,1379.8,2582,1730.9,1573.5,89.11,738.4,12759.94,1382.46,2904.57,1.61,0.63,1.2801,104.19,81.3955,84.648,12721
2012/11/20,9191,12740,1382.9,2587.3,1727.6,1575.6,87.01,745.5,12774.64,1385.51,2910.81,1.66,0.66,1.2814,104.7255,81.7235,84.8055,12740
2012/11/21,9321,12807,1388.3,2600.4,1728,1578.4,87.74,738.4,12840.4,1390.82,2926.94,1.69,0.68,1.2824,105.845,82.525,85.503,12807
2012/11/22,9421,12832,1391.2,2600.1,1729.9,1579.7,87.1,738.4,12836.89,1391.03,2926.55,1.69,0.68,1.2875,106.215,82.485,85.637,12832
2012/11/23,9425,12960,1405.1,2634.4,1751.8,1620.2,88.25,745,13009.68,1409.15,2966.85,1.69,0.69,1.2969,106.868,82.4015,86.174,12960
2012/11/26,9377,12921,1401.6,2647.2,1749,1613,87.7,752.2,12949.9,1404.09,2972.38,1.66,0.67,1.2962,106.485,82.145,85.8925,12921
2012/11/27,9371,12889,1400.9,2648.6,1742,1611.7,87.19,756.3,12910.71,1402.73,2976.02,1.64,0.65,1.2934,106.235,82.155,85.8285,12889
2012/11/28,9324,12939,1404.2,2655.5,1719,1604.7,86.62,765.2,12959.6,1405.83,2981.96,1.62,0.63,1.2933,105.9215,81.9,85.8105,12939
2012/11/29,9463,13005,1414.5,2680.6,1726.6,1610.4,87.88,759.3,13021.73,1416.15,3012.29,1.62,0.63,1.2974,106.55,82.12,85.647,13005
2012/11/30,9498,12980,1410.9,2669.7,1711.6,1598.3,88.83,752.8,12995.81,1412.47,3002.4,1.61,0.61,1.2998,107.105,82.3985,85.891,12980
2012/12/3,9447,12963,1409.2,2673.6,1716.8,1607.5,89.02,751.6,12979.2,1410.67,3003.64,1.63,0.63,1.3057,107.37,82.237,85.6725,12963
2012/12/4,9423,12965,1407.9,2671.3,1695.7,1586.8,88.49,750.6,12981,1409.6,3000.93,1.61,0.62,1.3102,107.228,81.842,85.74,12965
2012/12/5,9528,13063,1413.2,2652.2,1693.9,1584.4,87.89,756.3,13076.57,1414.36,2987.84,1.59,0.61,1.3079,107.726,82.367,86.21,13063
2012/12/6,9525,13045,1410.7,2651.7,1698.9,1596.2,86.21,749.3,13048.63,1411.56,2985.25,1.58,0.6,1.2964,106.7825,82.367,86.271,13045
2012/12/7,9544,13128,1415.5,2638.8,1703.1,1605.9,85.87,737.7,13133.09,1416.34,2976.84,1.63,0.62,1.2921,106.5005,82.425,86.445,13128
2012/12/10,9513,13175,1417.8,2646.1,1711.9,1621.9,85.59,727.4,13178.07,1418.67,2985.12,1.62,0.61,1.2938,106.57,82.37,86.385,13175
2012/12/11,9569,13235,1425.1,2676.7,1709,1633.7,85.8,725.8,13236,1425.64,3016.55,1.65,0.63,1.3003,107.274,82.5015,86.766,13235
2012/12/12,9689,13266,1431.7,2680.3,1714.1,1638,86.89,725,13270.6,1431.98,3021.5,1.69,0.65,1.3076,108.725,83.129,87.788,13266
2012/12/13,9712,13154,1417.1,2646.8,1694.3,1614.5,86.04,717.2,13154.76,1417.3,2986.04,1.73,0.69,1.3074,109.2765,83.5805,87.864,13154
2012/12/14,9737,13118,1411.8,2620.8,1696.4,1617,86.77,730.1,13120.12,1412.01,2964.4,1.71,0.69,1.3156,109.812,83.465,88.13,13118
2012/12/17,9832,13143,1420.3,2647.5,1697.1,1606.9,87.42,723.3,13206.44,1425.81,2998.07,1.76,0.72,1.3161,110.3275,83.831,88.43,13143
2012/12/18,10033,13283,1440,2701.5,1670.9,1592.9,88.49,718.5,13340.86,1444.43,3051.52,1.83,0.77,1.3223,111.375,84.2305,88.694,13283
2012/12/19,10162,13241,1435.5,2696.3,1668.9,1591.2,90.02,706.8,13292.48,1439.81,3049.53,1.8,0.77,1.3247,111.8195,84.411,88.5555,13241
2012/12/20,10144,13216,1436,2689.6,1647.3,1550.6,90.09,694.7,13275.59,1440.84,3048.41,1.8,0.77,1.3241,111.7805,84.4225,88.5015,13216
2012/12/21,10048,13101,1422.7,2652,1655.9,1538.7,88.69,699.9,13169.43,1428.39,3012.09,1.75,0.75,1.3176,110.98,84.2265,87.617,13101
2012/12/24,10144,13055,1419.2,2649.9,1658.5,1536.2,88.78,704.6,13139.08,1426.66,3012.6,1.77,0.77,1.3191,111.945,84.8665,87.983,13055
2012/12/25,10071,13055,1419.2,2649.9,1658.5,1536.2,88.78,704.6,13139.08,1426.66,3012.6,1.77,0.77,1.319,111.85,84.79,87.89,13055
2012/12/26,10349,13070,1418,2638.6,1660.5,1538.1,90.98,692.7,13133.91,1422.74,2998.25,1.76,0.76,1.3223,113.1995,85.63,88.83,13070
2012/12/27,10389,12989,1408.9,2622,1664.6,1533.3,91.2,690.6,13059.75,1414.18,2979.64,1.72,0.73,1.3247,113.955,86.008,89.254,12989
2012/12/28,10372,12927,1403.1,2613.2,1654.7,1519.8,90.92,691.3,12996.18,1408.53,2972.98,1.71,0.72,1.3221,113.8075,86.075,89.2235,12927
2012/12/31,10525,13001,1417.4,2655.1,1674.7,1535.4,91.93,696.2,13072.72,1422.68,3016.26,1.76,0.73,1.3203,114.4915,86.7175,90.188,13001
2013/1/1,10544,13057,1424.7,2662.8,1674,1538.8,91.66,696.2,13104.14,1426.19,3019.51,1.76,0.73,1.3193,114.47,86.77,90.16,13057
2013/1/2,10786,13272,1448.5,2727.5,1687.9,1565.8,92.84,691.1,13341.43,1453.93,3098.17,1.84,0.76,1.3177,114.823,87.139,91.421,13272
2013/1/3,10761,13323,1454.3,2729.7,1666.5,1565.9,92.8,690.5,13394.39,1459.9,3103.5,1.91,0.81,1.3063,113.905,87.2,91.305,13323
2013/1/4,10755,13347,1458.5,2713.5,1656.9,1560.4,93.09,682.6,13435.21,1466.47,3101.66,1.92,0.82,1.3065,115.225,88.135,92.295,13347
2013/1/7,10629,13308,1454.7,2713.7,1647.4,1554.9,93.22,683.5,13379.8,1460.35,3094.42,1.9,0.81,1.3113,115.152,87.823,92.185,13308
2013/1/9,10603,13307,1453.5,2720.7,1656.2,1598.4,93.12,694.2,13367.31,1459.08,3103.76,1.85,0.76,1.3054,114.56,87.76,92.1975,13307
2013/1/10,10746,13398,1465.2,2734.6,1675.9,1631.6,93.91,698.5,13462.19,1470.56,3117.45,1.89,0.79,1.3254,116.915,88.192,93.445,13398
2013/1/11,10891,13403,1464,2737.6,1660.1,1629.8,93.63,716,13467.78,1469.5,3120.06,1.87,0.78,1.3339,118.9505,89.175,93.925,13403
2013/1/14,10991,13449,1465.5,2732,1666.9,1657.4,94.23,723.3,13513.77,1471.05,3118.14,1.85,0.77,1.3378,119.61,89.42,94.42,13449
2013/1/15,10872,13465,1466.2,2717.5,1680.6,1682,93.4,730.3,13529.11,1471.7,3109.57,1.83,0.74,1.3298,118.132,88.83,93.8265,13465
2013/1/16,10644,13448,1467.9,2734.6,1681.4,1687.6,94.15,728.2,13507.13,1473.21,3122.72,1.82,0.74,1.3287,117.58,88.4905,93.5275,13448
2013/1/17,10884,13561,1478.8,2746.5,1688.3,1693.1,95.32,726.4,13622.36,1483.48,3139.72,1.88,0.79,1.338,120.417,90.002,94.8765,13561
2013/1/18,10935,13550,1476.5,2730.5,1685.9,1668.9,95.31,726.7,13609.33,1481.5,3128.1,1.85,0.76,1.3322,119.9605,90.049,94.6195,13550
2013/1/21,10801,13600,1483,2742.2,1689.8,1676.4,95.82,726.7,13649.7,1485.98,3134.71,1.84,0.76,1.3317,119.515,89.736,94.364,13600
2013/1/22,10621,13633,1485.3,2736,1693.7,1694.2,96.69,729.3,13695.11,1490.64,3138.1,1.84,0.75,1.3316,118.175,88.75,93.749,13633
2013/1/23,10507,13727,1490.2,2758.9,1686.9,1689.7,95.47,721.2,13790.6,1495.89,3157.59,1.83,0.75,1.3323,118.097,88.639,93.515,13727
2013/1/24,10783,13764,1489.8,2718.1,1669.6,1682.1,95.92,720.5,13828.17,1494.8,3130.09,1.85,0.76,1.3373,120.31,89.963,94.215,13764
2013/1/25,10983,13819,1497.2,2736.4,1658.1,1693.3,96.05,720.9,13878.09,1502.19,3153.4,1.95,0.85,1.3467,122.525,90.987,94.7915,13819
2013/1/28,10766,13847,1498.1,2744.5,1655.4,1664.9,96.51,725.8,13909.16,1503.07,3161.51,1.97,0.88,1.3457,122.1375,90.766,94.527,13847
2013/1/29,10899,13893,1502.5,2737.8,1663.7,1677.4,97.39,729.1,13954.31,1507.43,3151.19,1.99,0.88,1.3487,122.324,90.7,94.9165,13893
2013/1/30,11118,13872,1500,2738.6,1676.6,1685.5,97.93,738.7,13929.98,1504.77,3149.39,2.01,0.89,1.3566,123.7195,91.199,94.939,13872
2013/1/31,11111,13830,1496,2730.3,1661,1674.9,97.41,739.3,13888.76,1500.65,3145.69,1.98,0.88,1.3575,124.037,91.37,95.3535,13830
2013/2/1,11296,13942,1507.7,2757.9,1669.2,1687,97.62,737.9,14001.49,1512.19,3178.04,2.02,0.88,1.3664,126.7105,92.73,96.53,13942
2013/2/4,11137,13848,1495.3,2718.5,1674.3,1696.2,96.25,733.1,13910.04,1500.07,3141.2,1.97,0.84,1.3519,124.915,92.383,96.39,13848
2013/2/5,11259,13946,1509.5,2755.6,1671.8,1706.6,96.63,726.6,14003.08,1513.79,3176.09,2.02,0.88,1.3581,126.7975,93.38,97.2155,13946
2013/2/6,11376,13914,1505.5,2740.2,1677.1,1734,96.73,721.8,13967.39,1509.94,3164.85,1.97,0.84,1.3521,126.2625,93.382,96.328,13914
2013/2/7,11311,13886,1502.8,2728.6,1671.1,1719.2,95.8,713.6,13934.15,1506.66,3152.96,1.94,0.82,1.3396,125.2605,93.508,96.1305,13886
2013/2/13,11304,13936,1515,2765.6,1642.9,1721.5,97.06,693.1,13959.3,1517.55,3189.44,2.02,0.9,1.3449,125.686,93.4515,96.6695,13936
2013/2/18,11402,13953,1517.9,2764.5,1609.9,1692.7,95.41,696.5,13981.76,1519.79,3192.03,2.01,0.87,1.3351,125.49,94.02,96.785,13953
2013/2/19,11431,14006,1526.7,2778.3,1604.1,1694.4,96.82,694.6,14029.7,1529.31,3208.65,2.02,0.88,1.3391,125.121,93.445,96.79,14006
2013/2/20,11468,13924,1513.1,2745.7,1562.9,1645.1,94.89,700,13949.25,1515.6,3175.92,2.03,0.88,1.328,124.572,93.793,96.03,13924
2013/2/21,11218,13846,1499.4,2709.8,1576.3,1613.1,92.92,693.3,13871.1,1501.56,3129.09,1.97,0.83,1.3174,122.6065,93.0725,95.2655,13846
2013/2/22,11484,13961,1510.5,2730.5,1574.6,1605.6,93.12,691.1,13980.88,1512.37,3154.06,1.97,0.83,1.3179,123.13,93.425,96.427,13961
2013/2/25,11385,13907,1502.7,2727.8,1593.2,1612.8,93.07,692.8,13929.32,1504.7,3147.83,1.89,0.78,1.311,121.361,92.572,95.191,13907
2013/2/26,11361,13874,1494.7,2712.3,1615.1,1622.6,92.5,693.3,13894.44,1496.54,3130.18,1.88,0.77,1.3055,120.0525,91.96,94.0925,13874
2013/2/27,11361,13874,1494.7,2712.3,1615.1,1622.6,92.5,693.3,14069.46,1516.84,3173.6,1.9,0.78,1.3124,121.125,92.267,94.465,13874
2013/2/28,11581,14091,1520.2,2752.4,1578.4,1584.5,91.79,703.3,14108.99,1521.36,3174.2,1.9,0.77,1.306,121.105,92.7075,94.775,14091
2013/3/1,11695,14071,1516.5,2747.6,1576.3,1572.2,90.69,707.4,14089.24,1518.17,3168.43,1.85,0.75,1.3018,121.829,93.58,95.405,14071
2013/3/4,11740,14104,1522.1,2755.8,1571.6,1567.9,90.07,701.8,14121.96,1523.7,3178.78,1.88,0.76,1.3024,121.67,93.41,95.2115,14104
2013/3/5,11830,14241,1538,2790.4,1576.3,1587,90.82,707.6,14257.66,1539.22,3215.2,1.89,0.77,1.3042,121.6555,93.28,95.572,14241
2013/3/6,12093,14293,1542.4,2795.8,1581.5,1587.8,90.43,693.8,14308.11,1543.35,3225.3,1.94,0.8,1.2992,122.1975,94.0575,96.3295,14293
2013/3/14,12366,14453,1555.7,2800.1,1589.5,1589,93.08,715.3,14539.14,1563.23,3258.93,2.03,0.88,1.3003,124.953,96.0935,99.68,14453
2013/3/15,12389,14443,1554.2,2792.3,1591.7,1590.2,93.5,716.4,14514.11,1560.7,3249.07,2,0.83,1.306,124.5265,95.3545,99.2285,14443
2013/3/18,12346,14391,1547.8,2788.6,1604.7,1578.3,93.71,717.1,14452.06,1552.1,3237.59,1.96,0.81,1.2961,123.56,95.35,99.14,14391
2013/3/19,12373,14388,1542.2,2780.5,1612.3,1556.6,92.5,726.3,14455.82,1548.34,3229.1,1.91,0.78,1.2895,122.61,95.0775,98.6055,14388
2013/3/20,12568,14410,1548.5,2784.4,1605.7,1579.5,93.35,730.7,14511.73,1558.71,3254.19,1.94,0.79,1.2936,124.235,96.04,99.667,14410
2013/3/21,12434,14352,1539.1,2769.4,1614.5,1580.3,92.37,732.8,14421.49,1545.8,3222.6,1.93,0.8,1.2896,122.365,94.872,99.002,14352
2013/3/22,12404,14448,1551.2,2794.5,1607.7,1581.8,93.83,725.8,14512.03,1556.89,3245,1.92,0.79,1.2994,122.7195,94.4495,98.676,14448
2013/3/25,12394,14384,1546.8,2783.5,1604.1,1583.9,94.53,730.6,14447.75,1551.69,3235.3,1.92,0.79,1.2857,121.063,94.1675,98.535,14384
2013/3/26,12466,14474,1556.8,2799.5,1600.2,1575.2,96.24,728,14559.65,1563.77,3252.48,1.91,0.78,1.2861,121.495,94.445,99.042,14474
2013/3/27,12485,14451,1556.4,2801.5,1605.2,1582.4,96.5,735.6,14526.16,1562.85,3256.52,1.85,0.74,1.2772,120.607,94.439,98.613,14451
2013/3/28,12413,14504,1563.3,2812.1,1596.4,1573.5,97.16,694.9,14578.54,1569.19,3267.52,1.85,0.77,1.2821,120.67,94.12,98.026,14504
2013/3/29,12407,14503,1562.8,2813.5,1596.1,1573.6,97.13,694.9,14578.54,1569.19,3267.52,1.85,0.77,1.2818,120.715,94.18,97.982,14503
2013/4/1,12055,14493,1556,2790.3,1598.9,1593.1,96.88,641.9,14572.85,1562.17,3239.17,1.84,0.76,1.2852,119.976,93.365,97.3015,14493
2013/4/2,12177,14586,1564.8,2814.4,1575.6,1571.5,96.83,637.3,14662.01,1570.25,3254.86,1.86,0.77,1.2815,119.692,93.4005,97.595,14586
2013/4/3,12184,14490,1548.8,2788.1,1557.9,1539.1,94.41,641.2,14550.35,1553.69,3218.6,1.81,0.73,1.2848,119.445,92.96,97.22,14490
2013/4/4,13007,14536,1554.7,2786.6,1553.7,1523.8,93.37,631.4,14606.11,1559.98,3224.98,1.76,0.69,1.2934,124.554,96.296,100.5155,14536
2013/4/5,13090,14485,1546.4,2764.4,1579.2,1535.7,93.01,629.3,14565.25,1553.28,3203.86,1.69,0.68,1.3009,126.988,97.6055,101.457,14485
2013/4/8,13428,14565,1559.5,2782.4,1572.6,1535.2,93.55,633,14613.48,1563.07,3222.25,1.73,0.7,1.3004,129.21,99.35,103.4215,14565
2013/4/9,13290,14605,1563.2,2797.1,1584.9,1547,94.03,643.1,14673.46,1568.61,3237.86,1.75,0.7,1.3087,129.592,99.0275,103.875,14605
2013/4/10,13510,14731,1582.5,2852.5,1558.8,1528.5,94.54,649,14802.24,1587.73,3297.25,1.81,0.74,1.3067,130.3555,99.78,105.165,14731
2013/4/11,13490,14797,1587.8,2853.2,1560.4,1532.5,93.4,650.4,14865.14,1593.37,3300.16,1.79,0.73,1.3102,130.7955,99.8305,105.27,14797
2013/4/12,13379,14785,1581.9,2847.5,1488.3,1490.6,90.92,658.6,14865.06,1588.85,3294.95,1.72,0.69,1.3102,129.443,98.7915,103.7745,14785
2013/4/15,13012,14536,1545.7,2791.2,1356.3,1403.7,88.39,645.5,14599.2,1552.36,3216.49,1.7,0.69,1.304,126.3005,96.852,99.85,14536
2013/4/16,13322,14679,1568.5,2828.6,1369.5,1448.4,88.74,663.3,14756.78,1574.57,3264.63,1.72,0.7,1.3182,128.595,97.55,101.366,14679
2013/4/17,13270,14562,1547.3,2778.2,1372.5,1422,86.73,658.9,14618.59,1552.01,3204.67,1.7,0.7,1.3029,127.8155,98.0985,101.012,14562
2013/4/18,13275,14415,1535,2742,1387.7,1425.6,88.36,644.3,14537.14,1541.61,3166.36,1.69,0.7,1.3053,128.179,98.195,101.1255,14415
2013/4/19,13599,14475,1548.4,2770.1,1401.9,1426.3,88.17,651.6,14547.51,1555.25,3206.06,1.7,0.71,1.3055,130.0205,99.5985,102.4395,14475
2013/4/22,13592,14500,1557,2801.4,1426.6,1434.6,89.31,645.5,14567.17,1562.5,3233.55,1.7,0.69,1.3062,129.69,99.286,101.975,14500
2013/4/23,13742,14643,1573,2826.1,1414.7,1414.2,89.29,638.3,14719.46,1578.78,3269.33,1.7,0.7,1.3005,129.316,99.4385,102.088,14643
2013/4/24,13911,14617,1574,2825.1,1430.2,1430.1,91.65,638.4,14676.3,1578.79,3269.65,1.7,0.69,1.3013,129.56,99.55,102.345,14617
2013/4/25,13975,14654,1582,2845.3,1464.2,1466.3,93.42,645.2,14700.8,1585.16,3289.99,1.71,0.71,1.3007,129.2685,99.3795,102.2805,14654
2013/4/26,13793,14650,1576.7,2833,1457.1,1477.2,92.76,619.8,14712.55,1582.24,3279.26,1.66,0.68,1.303,127.672,97.986,100.7025,14650
2013/4/29,13847,14746,1587.3,2857.8,1472.3,1509.7,94.32,659.8,14818.75,1593.61,3307.02,1.67,0.68,1.3098,128.058,97.774,101.23,14746
2013/4/30,13842,14772,1592.3,2881.8,1477,1506.1,93.01,648.5,14839.8,1597.57,3328.79,1.68,0.68,1.3169,128.3065,97.4255,101.045,14772
2013/5/1,13769,14642,1578,2866.3,1455.9,1475.4,90.96,646.3,14700.95,1582.7,3299.13,1.64,0.66,1.3189,128.385,97.31,99.9705,14642
2013/5/2,13853,14759,1592.1,2902.1,1467.5,1497.6,93.97,662,14831.58,1597.59,3340.62,1.63,0.65,1.3064,128.013,97.985,100.4,14759
2013/5/3,14157,14903,1608.7,2937.3,1469,1497.7,95.45,661.5,14973.96,1614.42,3378.63,1.75,0.73,1.3116,129.902,99.04,102.1825,14903
2013/5/6,14192,14908,1613.5,2949.1,1469.4,1504.2,95.72,636,14968.89,1617.5,3392.97,1.77,0.75,1.3077,129.965,99.3675,101.863,14908
2013/5/7,14224,14983,1620.3,2947.3,1451.8,1480.9,95.42,639.4,15056.2,1625.96,3396.63,1.78,0.75,1.3078,129.5025,99.0265,100.8665,14983
2013/5/8,14369,15062,1629,2963.8,1473.3,1501.3,96.48,633.3,15105.12,1632.69,3413.27,1.76,0.74,1.3154,130.177,98.962,100.6355,15062
2013/5/9,14534,15047,1624.2,2959.4,1456.9,1504.2,95.87,647.3,15082.62,1626.67,3409.17,1.81,0.75,1.3037,131.1255,100.5775,101.438,15047
2013/5/10,14762,15064,1629.3,2976,1446.7,1489.9,95.88,636.5,15118.49,1633.7,3436.58,1.9,0.82,1.2984,131.879,101.568,101.658,15064
2013/5/13,14873,15052,1630.8,2980.7,1430.9,1480.5,95,656.3,15091.68,1633.77,3438.79,1.92,0.82,1.297,132.105,101.825,101.38,15052
2013/5/14,15065,15172,1647.5,2995,1425.7,1501.8,94.24,652.6,15215.25,1650.34,3462.61,1.95,0.84,1.2938,132.3245,102.281,101.188,15172
2013/5/15,15191,15235,1654.3,3001.3,1392.7,1489,94.34,650.3,15275.69,1658.78,3471.62,1.94,0.83,1.2879,131.69,102.2565,101.124,15235
2013/5/16,14944,15210,1648.3,2999,1386.5,1482.6,94.99,641.8,15233.22,1650.47,3465.24,1.87,0.77,1.2887,131.7595,102.241,100.3605,15210
2013/5/17,15356,15319,1663.7,3025,1357.3,1454.1,95.97,652.9,15354.4,1666.12,3498.97,1.95,0.83,1.283,132.3765,103.175,100.4225,15319
2013/5/20,15315,15312,1664,3021.2,1395.8,1490.6,96.9,649.6,15335.28,1666.29,3496.43,1.97,0.84,1.2885,131.7765,102.27,100.335,15312
2013/5/21,15485,15358,1666.3,3024.5,1375.2,1460.4,95.92,638.5,15387.58,1669.16,3502.12,1.94,0.83,1.2907,132.281,102.4875,100.4655,15358
2013/5/22,15634,15315,1655.7,3003.9,1364.8,1465.5,94.17,658.5,15307.17,1655.35,3463.3,2.03,0.89,1.2858,132.29,102.8775,99.7845,15315
2013/5/23,14613,15282,1649.2,2992.3,1392.6,1460.8,94.39,661.9,15294.5,1650.51,3459.42,2.02,0.89,1.2936,131.675,101.789,99.2365,15282
2013/5/24,14299,15290,1648.5,2992.6,1383.8,1453.1,93.9,656.1,15303.1,1649.6,3459.14,2.01,0.89,1.293,130.7345,101.11,97.5785,15290
2013/5/27,13932,15323,1652.2,3000,1394.8,1448,93.63,656.1,15303.1,1649.6,3459.14,2.01,0.89,1.2931,130.6665,101.04,97.34,15323
2013/5/28,14414,15370,1654.9,3004.1,1381.3,1460,95.1,665.8,15409.39,1660.06,3488.89,2.13,0.99,1.2858,131.565,102.32,98.455,15370
2013/5/29,13981,15288,1646.8,2995.9,1393.5,1455,93.15,665.3,15302.8,1648.36,3467.52,2.12,1,1.2943,130.8,101.1,97.4545,15288
2013/5/30,13778,15320,1653.3,3010.1,1413.3,1482.6,93.6,655,15324.53,1654.41,3491.3,2.12,1.01,1.3039,131.355,100.718,97.3175,15320
2013/5/31,13476,15112,1628.5,2980.3,1387.5,1455.7,91.68,663.5,15115.57,1630.74,3455.91,2.16,1.05,1.2998,130.4835,100.3915,96.2,15112
2013/6/3,13198,15221,1636.1,2986.8,1411.8,1497.1,93.28,655.9,15254.03,1640.42,3465.37,2.13,1.03,1.3068,130.012,99.5,97.095,15221
2013/6/4,13571,15180,1631.3,2977.2,1398.6,1492.8,93.49,661,15177.54,1631.38,3445.26,2.14,1.05,1.3086,130.8015,99.955,96.435,15180
2013/6/5,12911,14960,1608.3,2940.2,1402.4,1512.4,93.67,661.4,14960.59,1608.9,3401.48,2.1,1.02,1.3092,129.89,99.2015,94.66,14960
2013/6/6,12703,15038,1622.9,2951.1,1412.7,1528.1,94.64,663.4,15040.62,1622.56,3424.05,2.08,1.01,1.3244,128.59,97.103,93.3345,15038
2013/6/7,13220,15215,1639.4,2982.4,1380.9,1499.3,96.17,665.7,15248.12,1643.38,3469.21,2.16,1.09,1.3221,128.9315,97.514,92.644,15215
2013/6/10,13576,15228,1642.3,2988.8,1386.1,1506.5,95.82,649.2,15238.59,1642.81,3473.77,2.22,1.13,1.3256,130.845,98.6835,93.382,15228
2013/6/11,13014,15134,1627,2964.1,1378.7,1479.7,95.25,659.3,15122.02,1626.13,3436.95,2.19,1.11,1.3311,127.9225,96.11,90.7155,15134
2013/6/12,13009,14986,1611,2923.1,1389.3,1478.3,95.84,651.3,14995.23,1612.52,3400.43,2.23,1.14,1.3334,127.965,95.97,90.905,14986
2013/6/13,12928,15179,1636.5,2962.1,1384.8,1453.5,96.63,643.5,15176.08,1636.36,3445.37,2.17,1.1,1.3367,127.165,95.1275,91.845,15179
