now,stockname,CNT,WIN,PL,AVG,CNT_A,WIN_A,PL_A,AVG_A,WIN_COMP,PL_COMP
2018/07/27 02:40:14,7735_2016L_PL,287,58.89,1.65,4426,54,55.56,1.6,2925,-0.057,-0.03
2018/07/27 02:40:14,7735_2016S_PL,257,50.97,1.17,1652,40,52.5,1.06,324,0.03,-0.094
2018/07/27 02:40:15,7735_2017L_PL,306,57.19,1.52,3462,23,39.13,0.54,-3844,-0.316,-0.645
2018/07/27 02:40:15,7735_2017S_PL,249,50.6,1.15,1336,20,45.0,1.12,1097,-0.111,-0.026
2018/07/27 02:40:17,7739_2013L_PL,293,52.22,1.19,1164,52,30.77,0.66,-1611,-0.411,-0.445
2018/07/27 02:40:17,7739_2013S_PL,270,47.04,1.1,794,34,44.12,1.7,1993,-0.062,0.545
2018/07/27 02:40:18,7739_2014L_PL,296,50.34,1.29,1335,45,53.33,1.97,3756,0.059,0.527
2018/07/27 02:40:18,7739_2014S_PL,264,46.21,1.09,558,41,39.02,0.68,-2914,-0.156,-0.376
2018/07/27 02:40:20,7739_2015L_PL,297,50.17,1.21,951,49,44.9,0.81,-1202,-0.105,-0.331
2018/07/27 02:40:20,7739_2015S_PL,270,45.93,1.06,347,46,54.35,1.39,2062,0.183,0.311
2018/07/27 02:40:21,7739_2016L_PL,295,47.12,0.98,-97,39,66.67,2.78,4431,0.415,1.837
2018/07/27 02:40:21,7739_2016S_PL,279,47.67,1.09,532,36,38.89,0.65,-1565,-0.184,-0.404
2018/07/27 02:40:23,7739_2017L_PL,288,49.31,1.11,483,20,50.0,0.96,-257,0.014,-0.135
2018/07/27 02:40:23,7739_2017S_PL,274,45.99,0.93,-376,25,40.0,0.87,-1015,-0.13,-0.065
2018/07/27 02:40:24,7740_2013L_PL,292,57.88,1.32,2256,51,49.02,0.57,-3800,-0.153,-0.568
2018/07/27 02:40:24,7740_2013S_PL,293,49.49,1.05,439,42,38.1,0.71,-2145,-0.23,-0.324
2018/07/27 02:40:26,7740_2014L_PL,308,57.47,1.32,1930,49,61.22,1.09,553,0.065,-0.174
2018/07/27 02:40:26,7740_2014S_PL,285,46.67,0.92,-613,35,54.29,1.88,5088,0.163,1.043
2018/07/27 02:40:27,7740_2015L_PL,313,57.83,1.24,1419,56,55.36,1.3,1515,-0.043,0.048
2018/07/27 02:40:27,7740_2015S_PL,267,49.06,1.13,824,49,57.14,2.16,5878,0.165,0.912
2018/07/27 02:40:29,7740_2016L_PL,316,56.01,1.14,822,50,52.0,1.02,98,-0.072,-0.105
2018/07/27 02:40:29,7740_2016S_PL,284,48.24,1.15,939,44,43.18,0.55,-2676,-0.105,-0.522
2018/07/27 02:40:30,7740_2017L_PL,319,57.05,1.18,1007,20,75.0,6.54,12471,0.315,4.542
2018/07/27 02:40:30,7740_2017S_PL,279,45.88,1.03,214,31,38.71,0.55,-3364,-0.156,-0.466
2018/07/27 02:40:32,7741_2013L_PL,267,50.94,1.14,1036,42,69.05,2.87,6205,0.356,1.518
2018/07/27 02:40:32,7741_2013S_PL,282,45.74,0.85,-1181,39,43.59,0.67,-2612,-0.047,-0.212
2018/07/27 02:40:33,7741_2014L_PL,267,53.93,1.14,890,40,47.5,1.31,1864,-0.119,0.149
2018/07/27 02:40:33,7741_2014S_PL,277,45.13,0.75,-1943,45,57.78,0.89,-753,0.28,0.187
2018/07/27 02:40:35,7741_2015L_PL,257,53.7,1.21,1220,43,34.88,0.41,-6265,-0.35,-0.661
2018/07/27 02:40:35,7741_2015S_PL,282,46.45,0.75,-1876,42,40.48,0.6,-3706,-0.129,-0.2
2018/07/27 02:40:36,7741_2016L_PL,265,51.7,1.05,298,37,56.76,1.7,3232,0.098,0.619
2018/07/27 02:40:37,7741_2016S_PL,269,46.1,0.69,-2443,35,40.0,0.69,-1979,-0.132,0.0
2018/07/27 02:40:38,7741_2017L_PL,260,52.31,1.14,853,17,52.94,1.02,110,0.012,-0.105
2018/07/27 02:40:38,7741_2017S_PL,259,44.4,0.6,-3155,16,50.0,0.46,-5573,0.126,-0.233
2018/07/27 02:40:42,7744_2013L_PL,205,53.66,1.42,3350,52,53.85,1.88,4965,0.004,0.324
2018/07/27 02:40:43,7744_2013S_PL,205,59.51,1.41,3153,39,64.1,2.71,5502,0.077,0.922
2018/07/27 02:40:44,7744_2014L_PL,222,54.05,1.56,3983,38,39.47,1.27,1471,-0.27,-0.186
2018/07/27 02:40:44,7744_2014S_PL,199,59.8,1.44,2905,46,36.96,0.54,-3131,-0.382,-0.625
2018/07/27 02:40:45,7744_2015L_PL,221,50.23,1.48,3472,62,46.77,0.42,-6861,-0.069,-0.716
2018/07/27 02:40:46,7744_2015S_PL,211,53.08,1.11,818,37,48.65,0.74,-2928,-0.083,-0.333
2018/07/27 02:40:47,7744_2016L_PL,256,48.83,1.06,555,56,55.36,2.22,6472,0.134,1.094
2018/07/27 02:40:47,7744_2016S_PL,216,51.39,0.95,-457,36,47.22,1.17,1412,-0.081,0.232
2018/07/27 02:40:48,7744_2017L_PL,293,50.17,1.2,1598,22,54.55,1.32,2484,0.087,0.1
2018/07/27 02:40:49,7744_2017S_PL,234,47.86,0.87,-1151,26,53.85,1.34,3228,0.125,0.54
2018/07/27 02:40:50,7745_2013L_PL,259,55.6,1.7,7004,41,48.78,0.61,-4957,-0.123,-0.641
2018/07/27 02:40:50,7745_2013S_PL,266,45.86,0.96,-537,42,61.9,2.81,8491,0.35,1.927
2018/07/27 02:40:51,7745_2014L_PL,256,56.25,1.72,6765,45,44.44,1.05,292,-0.21,-0.39
2018/07/27 02:40:52,7745_2014S_PL,272,47.06,0.88,-1387,43,46.51,1.3,1566,-0.012,0.477
2018/07/27 02:40:53,7745_2015L_PL,266,53.38,1.4,3535,40,47.5,0.81,-1416,-0.11,-0.421
2018/07/27 02:40:53,7745_2015S_PL,280,47.14,0.94,-614,55,32.73,0.34,-7990,-0.306,-0.638
2018/07/27 02:40:54,7745_2016L_PL,259,51.74,1.21,1925,49,59.18,3.1,7632,0.144,1.562
2018/07/27 02:40:55,7745_2016S_PL,294,44.56,0.8,-2070,38,47.37,0.8,-1344,0.063,0.0
2018/07/27 02:40:56,7745_2017L_PL,268,51.87,1.23,1931,25,52.0,1.08,688,0.003,-0.122
2018/07/27 02:40:56,7745_2017S_PL,291,42.96,0.69,-3031,18,55.56,1.09,683,0.293,0.58
2018/07/27 02:40:57,7746_2013L_PL,228,36.84,0.95,-827,34,26.47,0.53,-10344,-0.281,-0.442
2018/07/27 02:40:58,7746_2013S_PL,237,38.4,0.62,-5951,44,36.36,0.54,-7064,-0.053,-0.129
2018/07/27 02:41:00,7746_2015L_PL,248,38.31,0.97,-431,32,34.38,0.51,-7856,-0.103,-0.474
2018/07/27 02:41:00,7746_2015S_PL,255,38.04,0.63,-5523,46,32.61,0.65,-4622,-0.143,0.032
2018/07/27 02:41:01,7746_2016L_PL,233,38.2,0.9,-1565,42,45.24,2.52,17752,0.184,1.8
2018/07/27 02:41:02,7746_2016S_PL,272,37.5,0.64,-5233,43,41.86,0.69,-3134,0.116,0.078
2018/07/27 02:41:03,7746_2017L_PL,246,39.43,1.01,167,18,50.0,0.61,-3223,0.268,-0.396
2018/07/27 02:41:03,7746_2017S_PL,265,38.49,0.57,-5761,20,40.0,0.34,-9703,0.039,-0.404
2018/07/27 02:41:04,7747_2013L_PL,113,60.18,2.29,6388,44,63.64,1.66,3483,0.057,-0.275
2018/07/27 02:41:04,7747_2013S_PL,100,47.0,1.13,1387,42,38.1,0.44,-6626,-0.189,-0.611
2018/07/27 02:41:06,7747_2015L_PL,202,59.9,1.83,4548,38,47.37,0.67,-3912,-0.209,-0.634
2018/07/27 02:41:06,7747_2015S_PL,174,44.83,0.9,-968,44,61.36,0.86,-1291,0.369,-0.044
2018/07/27 02:41:07,7747_2016L_PL,238,57.56,1.48,3136,41,70.73,2.04,3541,0.229,0.378
2018/07/27 02:41:07,7747_2016S_PL,218,47.71,0.88,-1116,46,50.0,0.55,-3708,0.048,-0.375
2018/07/27 02:41:08,7747_2017L_PL,279,59.14,1.47,2887,27,44.44,1.11,696,-0.249,-0.245
2018/07/27 02:41:09,7747_2017S_PL,262,47.71,0.74,-2422,21,47.62,0.61,-2312,-0.002,-0.176
2018/07/27 02:41:18,7751_2013L_PL,212,51.89,1.39,2665,38,50.0,1.09,328,-0.036,-0.216
2018/07/27 02:41:18,7751_2013S_PL,225,55.11,1.4,2846,31,29.03,0.47,-2692,-0.473,-0.664
2018/07/27 02:41:20,7751_2014L_PL,219,49.77,1.3,1809,36,55.56,1.01,35,0.116,-0.223
2018/07/27 02:41:20,7751_2014S_PL,216,49.54,1.05,355,29,44.83,0.91,-387,-0.095,-0.133
2018/07/27 02:41:21,7751_2015L_PL,212,51.89,1.23,1200,39,61.54,2.3,3951,0.186,0.87
2018/07/27 02:41:21,7751_2015S_PL,202,50.99,1.26,1384,34,47.06,1.01,85,-0.077,-0.198
2018/07/27 02:41:23,7751_2016L_PL,212,55.19,1.44,1987,34,64.71,1.73,1619,0.172,0.201
2018/07/27 02:41:23,7751_2016S_PL,210,49.05,1.22,1145,26,30.77,0.99,-42,-0.373,-0.189
2018/07/27 02:41:24,7751_2017L_PL,220,59.09,1.72,2704,15,53.33,1.05,167,-0.097,-0.39
2018/07/27 02:41:24,7751_2017S_PL,209,45.45,1.13,625,21,57.14,1.77,2041,0.257,0.566
2018/07/27 02:41:26,7752_2013L_PL,254,52.36,1.01,55,44,59.09,1.11,698,0.129,0.099
2018/07/27 02:41:26,7752_2013S_PL,268,49.63,1.2,1745,42,33.33,0.61,-2930,-0.328,-0.492
2018/07/27 02:41:27,7752_2014L_PL,264,54.92,1.09,794,50,50.0,0.85,-806,-0.09,-0.22
2018/07/27 02:41:27,7752_2014S_PL,270,46.3,0.89,-919,39,46.15,1.35,2254,-0.003,0.517
2018/07/27 02:41:29,7752_2015L_PL,278,53.6,1.01,60,46,58.7,1.37,2318,0.095,0.356
2018/07/27 02:41:29,7752_2015S_PL,271,46.86,0.99,-79,40,55.0,1.17,1011,0.174,0.182
2018/07/27 02:41:30,7752_2016L_PL,287,53.66,0.99,-43,51,47.06,1.09,450,-0.123,0.101
2018/07/27 02:41:30,7752_2016S_PL,271,47.97,0.94,-437,40,55.0,1.2,980,0.147,0.277
2018/07/27 02:41:32,7752_2017L_PL,293,53.24,1.13,898,25,48.0,0.94,-442,-0.098,-0.168
2018/07/27 02:41:32,7752_2017S_PL,262,49.24,0.95,-365,20,40.0,0.59,-3097,-0.188,-0.379
2018/07/27 02:41:43,7762_2013L_PL,237,49.37,1.11,1025,47,59.57,1.31,1672,0.207,0.18
2018/07/27 02:41:43,7762_2013S_PL,281,46.26,0.73,-2744,38,44.74,1.25,1611,-0.033,0.712
2018/07/27 02:41:45,7762_2014L_PL,254,51.97,1.1,808,46,50.0,1.03,200,-0.038,-0.064
2018/07/27 02:41:45,7762_2014S_PL,270,46.3,0.71,-2811,44,43.18,0.97,-185,-0.067,0.366
2018/07/27 02:41:47,7762_2015L_PL,260,52.69,1.06,412,48,54.17,1.36,2530,0.028,0.283
2018/07/27 02:41:47,7762_2015S_PL,266,45.86,0.78,-1894,46,52.17,1.17,1527,0.138,0.5
2018/07/27 02:41:48,7762_2016L_PL,277,52.71,1.07,496,48,45.83,0.57,-3188,-0.131,-0.467
2018/07/27 02:41:49,7762_2016S_PL,274,47.08,0.83,-1526,34,47.06,0.7,-2181,-0.0,-0.157
2018/07/27 02:41:50,7762_2017L_PL,278,52.52,1.07,522,27,48.15,0.41,-5313,-0.083,-0.617
2018/07/27 02:41:50,7762_2017S_PL,264,46.21,0.83,-1388,19,57.89,2.52,6418,0.253,2.036
2018/07/27 02:41:55,7769_2013L_PL,293,50.85,1.23,1784,44,61.36,2.2,4562,0.207,0.789
2018/07/27 02:41:55,7769_2013S_PL,300,48.0,0.87,-1148,37,48.65,0.76,-1407,0.014,-0.126
2018/07/27 02:41:56,7769_2014L_PL,301,52.16,1.29,2002,48,43.75,0.66,-1936,-0.161,-0.488
2018/07/27 02:41:57,7769_2014S_PL,289,47.75,0.75,-2108,55,47.27,1.0,-15,-0.01,0.333
2018/07/27 02:41:58,7769_2015L_PL,302,52.32,1.38,2082,50,60.0,1.3,1340,0.147,-0.058
2018/07/27 02:41:58,7769_2015S_PL,298,48.99,0.78,-1582,50,42.0,0.51,-3257,-0.143,-0.346
2018/07/27 02:41:59,7769_2016L_PL,305,52.79,1.28,1526,47,59.57,1.17,580,0.128,-0.086
2018/07/27 02:42:00,7769_2016S_PL,306,48.04,0.72,-1962,48,50.0,0.64,-2153,0.041,-0.111
2018/07/27 02:42:01,7769_2017L_PL,298,53.69,1.31,1512,21,61.9,1.56,1831,0.153,0.191
2018/07/27 02:42:01,7769_2017S_PL,308,48.38,0.75,-1659,32,43.75,0.88,-731,-0.096,0.173
2018/07/27 02:42:23,7780_2017L_PL,128,59.38,1.89,3931,29,41.38,0.7,-1894,-0.303,-0.63
2018/07/27 02:42:23,7780_2017S_PL,116,43.97,1.2,1751,17,47.06,1.27,2489,0.07,0.058
2018/07/27 02:42:27,7814_2017L_PL,115,49.57,1.5,2480,27,62.96,2.92,9683,0.27,0.947
2018/07/27 02:42:27,7814_2017S_PL,118,38.14,0.65,-2423,24,45.83,1.17,1768,0.202,0.8
2018/07/27 02:42:29,7816_2016L_PL,80,52.5,1.64,9738,56,58.93,1.46,2059,0.122,-0.11
2018/07/27 02:42:29,7816_2016S_PL,100,53.0,1.06,657,38,42.11,1.92,5501,-0.205,0.811
2018/07/27 02:42:30,7816_2017L_PL,138,55.8,1.63,6663,25,68.0,1.48,2450,0.219,-0.092
2018/07/27 02:42:30,7816_2017S_PL,141,49.65,1.19,1828,22,45.45,0.74,-2301,-0.085,-0.378
2018/07/27 02:42:31,7817_2013L_PL,123,59.35,1.39,1891,36,66.67,1.88,3633,0.123,0.353
2018/07/27 02:42:31,7817_2013S_PL,92,51.09,1.6,2722,36,66.67,4.2,7438,0.305,1.625
2018/07/27 02:42:32,7817_2014L_PL,163,60.74,1.48,2238,48,50.0,0.92,-387,-0.177,-0.378
2018/07/27 02:42:33,7817_2014S_PL,128,55.47,2.03,4049,32,28.12,0.49,-4234,-0.493,-0.759
2018/07/27 02:42:34,7817_2015L_PL,214,57.48,1.33,1544,42,40.48,0.98,-226,-0.296,-0.263
2018/07/27 02:42:34,7817_2015S_PL,161,50.31,1.5,2390,45,42.22,0.64,-3363,-0.161,-0.573
2018/07/27 02:42:35,7817_2016L_PL,257,54.09,1.19,1060,53,52.83,0.78,-943,-0.023,-0.345
2018/07/27 02:42:35,7817_2016S_PL,209,48.8,1.19,1126,30,63.33,2.54,4229,0.298,1.134
2018/07/27 02:42:36,7817_2017L_PL,296,54.39,1.16,807,20,50.0,1.03,184,-0.081,-0.112
2018/07/27 02:42:37,7817_2017S_PL,228,50.0,1.25,1358,26,38.46,1.18,891,-0.231,-0.056
2018/07/27 02:42:49,7821_2013L_PL,208,60.1,2.0,6936,47,51.06,1.19,1387,-0.15,-0.405
2018/07/27 02:42:49,7821_2013S_PL,188,55.32,1.32,2940,46,52.17,0.71,-2586,-0.057,-0.462
2018/07/27 02:42:52,7821_2016L_PL,281,57.3,1.77,4723,50,62.0,2.58,6038,0.082,0.458
2018/07/27 02:42:53,7821_2016S_PL,261,51.34,1.29,2184,40,30.0,0.3,-5774,-0.416,-0.767
2018/07/27 02:42:54,7821_2017L_PL,296,58.78,1.96,5385,16,56.25,2.1,5315,-0.043,0.071
2018/07/27 02:42:54,7821_2017S_PL,260,49.23,1.13,986,26,50.0,1.56,2882,0.016,0.381
2018/07/27 02:42:55,7822_2013L_PL,219,57.08,1.5,3875,45,57.78,1.77,4397,0.012,0.18
2018/07/27 02:42:55,7822_2013S_PL,229,48.03,1.06,491,38,63.16,2.66,6747,0.315,1.509
2018/07/27 02:42:57,7822_2014L_PL,241,54.36,1.48,3515,46,23.91,0.31,-4119,-0.56,-0.791
2018/07/27 02:42:57,7822_2014S_PL,233,49.79,1.24,1862,33,36.36,0.75,-1474,-0.27,-0.395
2018/07/27 02:42:58,7822_2015L_PL,253,48.22,1.21,1490,43,37.21,0.57,-2994,-0.228,-0.529
2018/07/27 02:42:59,7822_2015S_PL,226,47.79,1.34,2277,44,40.91,0.57,-2401,-0.144,-0.575
2018/07/27 02:43:00,7822_2016L_PL,270,46.3,1.09,590,43,37.21,0.51,-2519,-0.196,-0.532
2018/07/27 02:43:00,7822_2016S_PL,240,47.92,1.39,2325,42,40.48,0.49,-3149,-0.155,-0.647
2018/07/27 02:43:01,7822_2017L_PL,272,43.38,1.02,118,24,45.83,1.02,105,0.056,0.0
2018/07/27 02:43:01,7822_2017S_PL,245,45.31,1.15,833,27,37.04,0.57,-2630,-0.183,-0.504
2018/07/27 02:43:03,7823_2013L_PL,273,52.38,1.8,3636,39,69.23,3.0,6608,0.322,0.667
2018/07/27 02:43:03,7823_2013S_PL,241,37.76,0.82,-1425,43,51.16,0.9,-639,0.355,0.098
2018/07/27 02:43:04,7823_2014L_PL,264,54.55,1.87,3464,38,57.89,1.9,4060,0.061,0.016
2018/07/27 02:43:04,7823_2014S_PL,246,39.02,0.73,-1869,45,48.89,0.69,-2630,0.253,-0.055
2018/07/27 02:43:06,7823_2015L_PL,255,54.9,1.76,3160,41,53.66,1.3,1878,-0.023,-0.261
2018/07/27 02:43:06,7823_2015S_PL,251,41.04,0.72,-2080,46,43.48,1.03,253,0.059,0.431
2018/07/27 02:43:07,7823_2016L_PL,253,56.13,1.74,3454,47,55.32,1.18,567,-0.014,-0.322
2018/07/27 02:43:08,7823_2016S_PL,270,43.33,0.84,-1200,40,27.5,0.39,-3208,-0.365,-0.536
2018/07/27 02:43:09,7823_2017L_PL,260,57.31,1.77,3514,19,73.68,3.4,5408,0.286,0.921
2018/07/27 02:43:09,7823_2017S_PL,274,43.07,0.79,-1554,24,62.5,2.91,3545,0.451,2.684
2018/07/27 02:43:27,7832_2013L_PL,281,57.3,1.33,1785,49,55.1,1.38,2640,-0.038,0.038
2018/07/27 02:43:27,7832_2013S_PL,240,45.42,0.92,-630,51,35.29,0.71,-2431,-0.223,-0.228
2018/07/27 02:43:28,7832_2014L_PL,288,57.99,1.49,2382,39,51.28,0.75,-1952,-0.116,-0.497
2018/07/27 02:43:29,7832_2014S_PL,255,42.75,0.86,-948,45,42.22,0.55,-3321,-0.012,-0.36
2018/07/27 02:43:30,7832_2015L_PL,293,56.66,1.31,1691,49,48.98,1.2,1422,-0.136,-0.084
2018/07/27 02:43:30,7832_2015S_PL,269,44.24,0.91,-584,37,43.24,2.4,7156,-0.023,1.637
2018/07/27 02:43:31,7832_2016L_PL,300,53.67,1.25,1545,42,50.0,0.78,-1206,-0.068,-0.376
2018/07/27 02:43:32,7832_2016S_PL,262,43.13,1.02,157,41,48.78,1.25,1129,0.131,0.225
2018/07/27 02:43:33,7832_2017L_PL,297,53.2,1.16,998,26,53.85,1.13,883,0.012,-0.026
2018/07/27 02:43:33,7832_2017S_PL,270,44.81,1.08,524,23,47.83,0.56,-2617,0.067,-0.481
2018/07/27 02:43:51,7838_2013L_PL,216,43.06,0.86,-1404,32,40.62,0.62,-1870,-0.057,-0.279
2018/07/27 02:43:51,7838_2013S_PL,258,35.66,0.79,-2328,38,28.95,0.34,-3692,-0.188,-0.57
2018/07/27 02:43:53,7838_2014L_PL,220,44.55,0.99,-43,30,50.0,1.12,318,0.122,0.131
2018/07/27 02:43:53,7838_2014S_PL,247,32.79,0.65,-3538,39,15.38,0.33,-4411,-0.531,-0.492
2018/07/27 02:43:56,7838_2017L_PL,213,44.6,1.03,155,19,36.84,0.52,-2528,-0.174,-0.495
2018/07/27 02:43:56,7838_2017S_PL,254,28.74,0.6,-2832,24,41.67,1.47,1584,0.45,1.45
2018/07/27 02:44:02,7840_2013L_PL,312,58.97,1.44,2619,45,51.11,1.05,178,-0.133,-0.271
2018/07/27 02:44:02,7840_2013S_PL,279,49.1,0.93,-611,53,45.28,0.75,-1064,-0.078,-0.194
2018/07/27 02:44:03,7840_2014L_PL,315,59.05,1.41,2284,50,44.0,1.21,708,-0.255,-0.142
2018/07/27 02:44:04,7840_2014S_PL,281,49.11,0.98,-134,43,25.58,0.69,-2008,-0.479,-0.296
2018/07/27 02:44:05,7840_2015L_PL,321,55.76,1.27,1467,39,41.03,0.95,-304,-0.264,-0.252
2018/07/27 02:44:05,7840_2015S_PL,275,46.91,0.95,-320,36,38.89,0.84,-902,-0.171,-0.116
2018/07/27 02:44:06,7840_2016L_PL,311,54.02,1.21,1123,45,42.22,1.13,407,-0.218,-0.066
2018/07/27 02:44:07,7840_2016S_PL,255,47.06,1.03,197,47,48.94,1.0,16,0.04,-0.029
2018/07/27 02:44:08,7840_2017L_PL,305,52.46,1.25,1206,25,36.0,0.39,-3739,-0.314,-0.688
2018/07/27 02:44:08,7840_2017S_PL,266,45.86,1.07,342,25,60.0,1.26,901,0.308,0.178
2018/07/27 02:44:14,7844_2013L_PL,243,51.85,1.24,2744,57,56.14,1.41,4159,0.083,0.137
2018/07/27 02:44:14,7844_2013S_PL,233,44.64,0.9,-1148,33,60.61,1.04,511,0.358,0.156
2018/07/27 02:44:15,7844_2014L_PL,271,53.87,1.39,4279,54,57.41,1.83,4939,0.066,0.317
2018/07/27 02:44:16,7844_2014S_PL,219,45.66,0.82,-2262,34,61.76,4.33,14522,0.353,4.28
2018/07/27 02:44:18,7844_2016L_PL,310,54.84,1.51,4955,53,60.38,1.64,4052,0.101,0.086
2018/07/27 02:44:18,7844_2016S_PL,220,53.64,1.39,3755,44,70.45,2.08,4376,0.313,0.496
2018/07/27 02:44:19,7844_2017L_PL,319,56.43,1.53,4422,25,40.0,0.52,-2554,-0.291,-0.66
2018/07/27 02:44:19,7844_2017S_PL,223,58.74,1.43,3639,21,42.86,1.39,1625,-0.27,-0.028
2018/07/27 02:44:21,7846_2013L_PL,267,51.69,1.38,2541,45,64.44,3.16,8655,0.247,1.29
2018/07/27 02:44:21,7846_2013S_PL,288,44.79,0.82,-1535,34,67.65,1.44,3222,0.51,0.756
2018/07/27 02:44:22,7846_2014L_PL,276,53.26,1.54,3385,43,62.79,2.06,5534,0.179,0.338
2018/07/27 02:44:22,7846_2014S_PL,273,46.89,0.9,-726,52,42.31,1.17,1161,-0.098,0.3
2018/07/27 02:44:24,7846_2015L_PL,279,54.12,1.5,3136,43,67.44,1.86,4312,0.246,0.24
2018/07/27 02:44:24,7846_2015S_PL,280,46.79,0.99,-51,51,56.86,1.29,2154,0.215,0.303
2018/07/27 02:44:25,7846_2016L_PL,275,57.09,1.78,4346,43,51.16,0.46,-4460,-0.104,-0.742
2018/07/27 02:44:26,7846_2016S_PL,289,49.48,1.16,1082,38,34.21,0.45,-4241,-0.309,-0.612
2018/07/27 02:44:27,7846_2017L_PL,283,57.95,1.68,3806,24,75.0,3.02,5135,0.294,0.798
2018/07/27 02:44:27,7846_2017S_PL,283,47.7,1.04,297,20,60.0,1.46,1755,0.258,0.404
2018/07/27 02:44:47,7856_2013L_PL,204,57.35,1.74,3395,36,55.56,1.03,130,-0.031,-0.408
2018/07/27 02:44:47,7856_2013S_PL,203,44.83,1.13,856,35,42.86,0.54,-2246,-0.044,-0.522
2018/07/27 02:44:49,7856_2014L_PL,230,55.65,1.49,2279,39,61.54,1.14,630,0.106,-0.235
2018/07/27 02:44:49,7856_2014S_PL,219,43.84,1.12,679,48,50.0,1.67,3231,0.141,0.491
2018/07/27 02:44:51,7856_2015L_PL,250,56.8,1.32,1505,51,62.75,1.63,2948,0.105,0.235
2018/07/27 02:44:51,7856_2015S_PL,247,46.15,1.22,1203,45,44.44,0.83,-1002,-0.037,-0.32
2018/07/27 02:44:52,7856_2016L_PL,268,56.34,1.28,1310,49,63.27,5.13,9257,0.123,3.008
2018/07/27 02:44:53,7856_2016S_PL,260,45.77,1.19,973,46,32.61,0.42,-4523,-0.288,-0.647
2018/07/27 02:44:54,7856_2017L_PL,274,56.93,1.52,2332,25,56.0,1.23,1508,-0.016,-0.191
2018/07/27 02:44:54,7856_2017S_PL,260,42.31,0.94,-370,32,43.75,0.81,-1150,0.034,-0.138
2018/07/27 02:45:01,7860_2013L_PL,277,58.84,2.08,4828,55,50.91,0.88,-734,-0.135,-0.577
2018/07/27 02:45:01,7860_2013S_PL,293,48.81,0.91,-718,51,52.94,1.0,-6,0.085,0.099
2018/07/27 02:45:03,7860_2014L_PL,299,56.86,1.72,3487,42,45.24,0.74,-2763,-0.204,-0.57
2018/07/27 02:45:03,7860_2014S_PL,285,49.82,1.01,67,38,57.89,3.07,9168,0.162,2.04
2018/07/27 02:45:04,7860_2015L_PL,302,54.97,1.5,2791,50,56.0,1.15,1057,0.019,-0.233
2018/07/27 02:45:05,7860_2015S_PL,278,52.52,1.2,1296,37,35.14,0.84,-1270,-0.331,-0.3
2018/07/27 02:45:06,7860_2016L_PL,306,52.61,1.27,1722,50,52.0,1.0,18,-0.012,-0.213
2018/07/27 02:45:06,7860_2016S_PL,280,50.36,1.12,798,32,43.75,1.21,796,-0.131,0.08
2018/07/27 02:45:07,7860_2017L_PL,314,52.87,1.23,1466,23,52.17,1.11,376,-0.013,-0.098
2018/07/27 02:45:07,7860_2017S_PL,261,49.04,1.06,429,26,46.15,0.7,-1822,-0.059,-0.34
2018/07/27 02:45:09,7862_2013L_PL,269,52.79,1.0,-30,54,53.7,1.65,2953,0.017,0.65
2018/07/27 02:45:09,7862_2013S_PL,278,43.17,0.69,-2682,38,50.0,0.79,-1147,0.158,0.145
2018/07/27 02:45:10,7862_2014L_PL,274,54.38,1.31,1558,50,50.0,1.15,672,-0.081,-0.122
2018/07/27 02:45:11,7862_2014S_PL,265,45.28,0.86,-903,44,40.91,0.91,-595,-0.097,0.058
2018/07/27 02:45:12,7862_2015L_PL,288,52.78,1.25,1242,45,51.11,0.81,-1541,-0.032,-0.352
2018/07/27 02:45:12,7862_2015S_PL,275,47.27,0.98,-97,48,52.08,1.0,-24,0.102,0.02
2018/07/27 02:45:13,7862_2016L_PL,293,52.56,1.19,999,46,32.61,0.63,-2069,-0.38,-0.471
2018/07/27 02:45:14,7862_2016S_PL,283,49.12,1.0,6,38,55.26,1.36,1578,0.125,0.36
2018/07/27 02:45:15,7862_2017L_PL,303,48.84,1.08,415,24,58.33,0.72,-1619,0.194,-0.333
2018/07/27 02:45:15,7862_2017S_PL,274,49.64,1.0,9,22,31.82,0.29,-5380,-0.359,-0.71
2018/07/27 02:45:20,7864_2013L_PL,294,48.3,1.04,281,41,58.54,0.99,-52,0.212,-0.048
2018/07/27 02:45:20,7864_2013S_PL,294,41.5,0.57,-4655,38,60.53,1.7,3467,0.459,1.982
2018/07/27 02:45:22,7864_2014L_PL,296,50.0,1.13,781,49,53.06,1.21,1121,0.061,0.071
2018/07/27 02:45:22,7864_2014S_PL,269,44.61,0.75,-1813,49,46.94,1.0,34,0.052,0.333
2018/07/27 02:45:23,7864_2015L_PL,303,49.83,1.12,700,57,52.63,0.64,-3814,0.056,-0.429
2018/07/27 02:45:24,7864_2015S_PL,277,46.93,0.85,-1028,47,48.94,0.86,-1393,0.043,0.012
2018/07/27 02:45:25,7864_2016L_PL,310,50.65,0.94,-405,44,52.27,1.9,3286,0.032,1.021
2018/07/27 02:45:25,7864_2016S_PL,281,47.69,0.87,-995,35,54.29,0.82,-1267,0.138,-0.057
2018/07/27 02:45:26,7864_2017L_PL,303,53.14,1.02,154,25,52.0,0.83,-1192,-0.021,-0.186
2018/07/27 02:45:27,7864_2017S_PL,267,50.56,0.94,-473,16,43.75,0.55,-4781,-0.135,-0.415
2018/07/27 02:45:31,7867_2013L_PL,246,58.94,1.68,3514,48,58.33,1.31,1284,-0.01,-0.22
